case_id,run_seed,selected_action,selection_reason,phase1_fes,phase2_consumed_fes,terminal_fes,final_error,elapsed_seconds,phase1_checkpoint_hash,receipt_sha256
R4,130,gcb,complete_connected_relation_graph,180000,2820000,3000000,311168.1407175938,1208.938483,fa12b2617c5b91474b28821be996e4e47781900a5f36ed328fe479ff2fa9455d,5b75bece8f259095085120436a6ee72cec5b672ca8884be22f34d01b4e692fd5
R5,130,gcb,complete_connected_relation_graph,180000,2820000,3000000,322163.91155098367,1251.068885,7b8a8a755242a9df1fe7cdd89eb9d2378263d68b1b06912212a425f7ff51a5c4,b3bbafdb5ad692b333dcaf7136b50ed9a428f897ac0f5f76d603e998de30c8e0
R6,130,gcb,complete_connected_relation_graph,180000,2820000,3000000,332242.31008739123,1254.7759,89818abb37ffb0c0fcd108e3de39c029af00a22b7db0a1d261fdbff51b67bc31,18d2ea3c6aee75b1b725c3954e9374d289d18543bfe85527da4c86ef7ac2c3e2
A1,130,ctp,complete_disconnected_relation_cover,180000,2820000,3000000,77754.1587785931,1700.264304,e575d510c794411537a859e328b4d1b7738f6a0f55c42dccf5353d6625714b28,7c731d9f3a6a1997bf5ef48dba3899c7fcf9e2f19bfeff445789fecb2c14f312
A2,130,gcb,complete_connected_relation_graph,180000,2820000,3000000,78987.65675358355,1210.411969,150b95b80c23ca87896f173d68fcf1bfd7685d659d776407c70c1a1baf460df1,75314880873c29141347980e526b6236249cf45b0f72e0abf8532b1ce3c0c83f
A3,130,gcb,complete_connected_relation_graph,180000,2820000,3000000,78730.70631374106,1217.399109,4b936b4a6e7bcacf6815aaf633dc9890af44f16a78a5a9f824fe5f638ba0a08f,6229f5c2815e8e0f3a24c168f67a1a179646421d471e6f00f8ec2a69fce641ca
A4,130,gcb,complete_connected_relation_graph,180000,2820000,3000000,78716.85075973382,1256.138489,9c9bc75288bb7d0d61f51b642e675a5a2351ac98ca4d27d931daedd6548f104c,e804617833362f65ed3bf990e430f6fc565c248984b1025ea0716e53a17dfbae
A5,130,gcb,complete_connected_relation_graph,180000,2820000,3000000,78589.72383301103,1317.590279,9379a875995094cd26c5ad9ca4a46e257763a593704330612434902608f79f4b,a269c6e85be1b99a32c5c99668e7497cbdec128c122bb9c391aedb14be912517
A6,130,gcb,complete_connected_relation_graph,180000,2820000,3000000,78932.50111529723,1322.965956,00047e2d04e7f5afc72e30b56d8686c375187bb392df4557e299513afbeed581,ebd22043e0145da2660e87e1383669b14e09953991912733183da87b774d2dd0
E1,131,smp,complete_zero_relation_blocks,180000,2820000,3000000,266818.33081643144,1219.330502,0e44f27538797a3070be4f2bc9030fae9d80e3044ac1ebd40cbd7841ffed31ec,5826c4e664e13d0c2bb38555d328888cc4ab632020e80a14d46bdb031ac9a1af
E2,131,gcb,complete_connected_relation_graph,180000,2820000,3000000,18416566.764532864,1222.478798,988c4b8786ce1dec0bb8db58ea6f9a6c6f45b923d7a285158db276d31d813911,e0c9c0076c35bef139c1330e9d9ebee748bf1ccebe11c0107ebd704b54e2da52
E3,131,gcb,complete_connected_relation_graph,180000,2820000,3000000,30641888.256802343,1289.502545,578de319bb2de6a4de28a18430f1c9f23aee6523a518f0862b8330b1fb01a581,08b747eda75d3cd8800edf12f166a9a8b6b044c9949635918a961ad44134426a
E4,131,gcb,complete_connected_relation_graph,180000,2820000,3000000,49809251.049583174,1279.625508,f0238b1474d752678eee86c0ebc13ee9cdfa72bf4d348af57d575f14c03960af,fb0293fdbaef1d5728ea255830b315b318f26f3fecc421462f9a68e556e758ff
E5,131,gcb,complete_connected_relation_graph,180000,2820000,3000000,52226063.00134937,1314.007103,f87a9a43281e620ad9fa6b7efa143480a5f1a993edd656bd07ea52d6cf62345c,5413abec71b3a62953795a6fdd82132c3bd6f6409e0822b45adc3bef141298f7
E6,131,gcb,complete_connected_relation_graph,180000,2820000,3000000,107473502.8918008,1343.748589,ccd882be3b5b3eec26a3297d998dbd7b6ba4532a6a04739cf100d30f9807992e,e761c18c5c92aca8ea224428f9dc4bc273955903f59eaf8192e0bf614ccf1e17
S1,131,smp,complete_zero_relation_blocks,180000,2820000,3000000,4.186793051285077e-08,1197.594287,c2c3c5441dcb4d444269807c493cca9eb7d174d5978469870809b7e1fc60da0e,cc7e0c03b456703ba3c9d4a41e09fd32287ff9d72c12e9f4f887b1875ef8eb76
S2,131,gcb,complete_connected_relation_graph,180000,2820000,3000000,10527.390019417528,1141.517047,8c8cb60371b55c0b4a8c91a6acb81e960d05fc0a9de12829afde4af2c6882ccd,6c73d1dcbcf9603ba4efafd32e96b52d2593eefd4e7e000e93696b0bf4c78837
S3,131,gcb,complete_connected_relation_graph,180000,2820000,3000000,15287.393140610355,1185.405647,dd7e6fac6fca9f99891094e668cb2fdf90ebcd9607eece3e40bda8a5d92d4dcb,967c55d341059d8347003b147d0c9a0b6ef75e63f35e26e2fd62eeb582e3d087
S4,131,gcb,complete_connected_relation_graph,180000,2820000,3000000,199539.95611520283,1246.701227,9e6d946e233dcbe52c43a0658c6b482a9a2884b5ccccd406f1057509f69c1d1b,6b5a4f71c03b0b0fa131633c31b50b59a63c298244a7a73961b0c49658f49f7d
S5,131,gcb,complete_connected_relation_graph,180000,2820000,3000000,21078.62615334884,1236.600162,09543ef773d33390f9c67fdaa200fbdd9f7317f46cefa09f3cb8f2d48d9cc94a,f20bc9b5fc435cc0cc2eb38f0593d644c1422fc8190243b1a938f2f819927005
S6,131,gcb,complete_connected_relation_graph,180000,2820000,3000000,111605.2034092293,1291.238771,100417f63095ac882a75a65c92f18ed749c76db3a7fed830ed9608c98584cc3f,ec9612f02c9f5c46207aa9a3fc531ac38bae8f1c45743ae9bc7ac5aaf3f58b57
R1,131,smp,complete_zero_relation_blocks,180000,2820000,3000000,110073.85364281519,1186.050802,99b2e069a4dcf3ca6f5011306bcb7dee1c5b2f39419e286570f2ddb03a54a679,4905bb29fbba22c63bb02b7145e59ce0d306cb750288264f28413c3bb1dd7cfb
R2,131,gcb,complete_connected_relation_graph,180000,2820000,3000000,262103.3240241191,1145.739279,da5e6efadc11465b143546157e1dfae08503623c66ab711844ff80b62f56c1dd,173ee244a3e73e0a20c36eb69219b607b52dc4d20947bf66092ec351c24267e7
R3,131,gcb,complete_connected_relation_graph,180000,2820000,3000000,364746.6514026558,1188.309331,df0af487b45558f1ee0ab4d776f11281a49f595f15bf5c7cb638cf791022bf7d,b4368a0e9307fde46ef73dcc31008f117ec6d20771013aed040c8b690df87fc4
R4,131,gcb,complete_connected_relation_graph,180000,2820000,3000000,352255.9584820312,1221.340642,75134e2a16361caf6b51f8ebad0347e5d21555dcc901331c4c9838a4fa285c10,bedd2b3d43f699345cf77e352e377fb39fd9c57997b31ee62c8014444c7a0986
R5,131,gcb,complete_connected_relation_graph,180000,2820000,3000000,334050.650906759,1235.37328,ad629251e9ccb3538ee770791a00cda4f6c8129e8950823f44724ba0a333f4bf,26d2c49fa513d0f18d4f59ab070e39d4b7a246708d9872c380130ae7e93fa790
R6,131,gcb,complete_connected_relation_graph,180000,2820000,3000000,450605.8086505517,1302.234532,78059ecf55e9b96da3096bdaa73b746f0836dca5670939d23bc3a241b8a49a7f,e318fb9a99c393120fc6a3b43e7b4ac8102654750a733039d790d606a969f226
A1,131,ctp,complete_disconnected_relation_cover,180000,2820000,3000000,77989.97874322483,1661.674199,cd1f5eadfa1a04ce87212b20a365be637f782d9404e828d22f43f89d0f87a123,a0cc88763801303b680ce68631661a47a110e49db4834302f3172108b954fffa
A2,131,gcb,complete_connected_relation_graph,180000,2820000,3000000,78609.60044449939,1191.058593,5388b2bedb68099c214e005b1982e7bbc3b43099c84a0bb136757e09fcf6f378,2711b2f95b95f8c8becd006f6923eeec7ada7a95b70730f7934f3526961ba1bf
A3,131,ctp,complete_disconnected_relation_cover,180000,2820000,3000000,78685.11158390026,2316.67965,f788a140e7ea2840b4190eedede6ac9c952c951a6c3d677a986153b9a3b1f900,b8eaa314d49ddad346c41b5136b486dc82a7a2a36742433da80f0efdc3715c19
A4,131,gcb,complete_connected_relation_graph,180000,2820000,3000000,78658.97189781508,1274.43833,4fb3c27804ac3876780008937521ce39b36fc1a3ac4afc2c28ccf3c28f2b3dfd,a117502e47d246255c30234839264b16f7e92b35d3a31474f4a7a641d9fcb9ec
A5,131,gcb,complete_connected_relation_graph,180000,2820000,3000000,78556.32014304322,1294.168485,b79b9a22da182fb24a2e5f12db738d03bc46eb038c4cbe3307d8b129fe7f85c5,0c3a3a7ff6bb208cf067d098658df7d15cb13e0cddab09105269cc0814475403
A6,131,gcb,complete_connected_relation_graph,180000,2820000,3000000,78833.19002897468,1330.861137,ed2b0f4042d21efdad37221c99e9b1fe9e9501e9941df49ae4dace6bab5d4019,6a6df1b66712b23120c25c6698eeafb7aee16a429f70b148ac2946e3e6feea90
E1,132,smp,complete_zero_relation_blocks,180000,2820000,3000000,24266656.646717053,1241.70202,dfd3584e34105741f0da68ab15d615e594ffd41392ce9d34af4a2e04849ade21,c1acdfe5a130df3df9fcf9798c6f7cbebdaab0d211af8ce050d989bb2cbc4c54
E2,132,gcb,complete_connected_relation_graph,180000,2820000,3000000,11298034.167525358,1185.980882,2279130654ca36a1c7189bc921ec3a99ab4006dbc3489baa4b822bb1475ac1d2,0c233262e938f47a38e8778e42cb8d5352da43905020dfd8373b2841513581e2
E3,132,gcb,complete_connected_relation_graph,180000,2820000,3000000,38122751.09107443,1237.70638,cee8e4a6f04f20ddf14bc237f0eb4e71ad90d39585cec77c4cf9b53ca3562177,f059cee3b5577eb59e5772848726cf30e9cddc200e4c28a2c212c178293af70a
E4,132,gcb,complete_connected_relation_graph,180000,2820000,3000000,76129653.56164536,1244.853527,5a2ad4724a33c068157bc52eb377f151614eedc30604419e87a35f5bd1eb58d2,c6e3a1cb6bf21f05b932a72288fbc32bfeb03289a702758a94083a15353dcd78
E5,132,gcb,complete_connected_relation_graph,180000,2820000,3000000,74267477.93364805,1242.43981,6f89166000892daeeeedf22ac21f971fb60cf99a4f30a1dc07ba9a1920a19b7b,a60e88d7eb170ffbd359a9dccf90538218eb07d33b4c175cc9cace75cf41dd03
E6,132,gcb,complete_connected_relation_graph,180000,2820000,3000000,74629350.57604867,1309.72631,a4a3a55a41948397c73e4b900d5a8fd2db92475f4168fa6b18d44732283c614a,50f6c29a37b0e13046fe18aad8fff2913a87985ee51b7c9b551c3fc989da887c
S1,132,smp,complete_zero_relation_blocks,180000,2820000,3000000,4.009874193190803e-12,1189.681708,5db530f545758436c1ac1150e211fa60dbb8f030b153d5e5540246196f9ebe45,353eb660495dc9f80d5ff208a983d04b36f62150f0e79367730042373c5f508e
S2,132,gcb,complete_connected_relation_graph,180000,2820000,3000000,70984.57904203962,1114.582887,42a9dbfd64334adaa0c115db6e0e274395df9ef2d2ebc1060461912b944d36d3,f4e4ed451016762938286d43a46833eb2174e85d083fdc3bf9710508ec01b03b
S3,132,gcb,complete_connected_relation_graph,180000,2820000,3000000,22738.812001373943,1154.396752,8db744b9531c4ba2d864faf44786eedf3fd5e1251fe4eba9c87c94c2406d0327,697bab41867eb4c299604b9ab6a0f80c6d41d682690ed9dd8927bc0253caa143
S4,132,gcb,complete_connected_relation_graph,180000,2820000,3000000,125792.32365996916,1172.75433,8de8f068f4133eaa0a4a0c66b6132958f05518a10ac56d2798c9087cd210115c,6cc7dd209db85fedf720875f0c16f70b4789e9daafba7f9590521abe50b59100
S5,132,gcb,complete_connected_relation_graph,180000,2820000,3000000,32289.55844475549,1208.461011,ff73aece668630fd487a5f4d236e8d5c4c0f70d34e0542d768d00307b6e52345,9352f832969c10a27d193a8fb6d7570eb3ad934565786e354b65c74f75acc4bc
S6,132,gcb,complete_connected_relation_graph,180000,2820000,3000000,131935.93441366972,1258.623149,ab4befa5ca29b0f0516f58166d4c2f327f9c0fe506495add7b4960af00a41ec5,18118ef9646dd938c94ebdf4d12a4190f0fa39a48a0335535e7bddf5c7ad1d51
R1,132,smp,complete_zero_relation_blocks,180000,2820000,3000000,160506.64157386372,1150.343523,0815297748219da9d9fa74b7d44282cb5e58ed4a3c4901f771f5da2729340c7d,fbf16af229805de058dfb19c071c25a6fbbdb20e4c470583ce731380a6b42457
R2,132,gcb,complete_connected_relation_graph,180000,2820000,3000000,237882.23347199158,1150.189238,dfb01026477bc9cb28837abb23675b1612c42435ba381c1e2a090a8b81ba2c7e,4b4f8438bb724f8ebe111bbe7e1ff85801e3f7685c54004a23fef609f63f0aac
R3,132,gcb,complete_connected_relation_graph,180000,2820000,3000000,300724.87766634405,1163.116716,a246b21402ce372eec8550d64a01086ec597f39c7f16e13defd118d030b61757,9842aef60bccdc593ae2e1fb1bda85d98a1d1e5251ea0743405121e735feca31
R4,132,gcb,complete_connected_relation_graph,180000,2820000,3000000,344206.2058655485,1216.186853,f80c61e3c4b26bbdf8d617404aefbf337803f59169da86bd4a35607288aa63c4,2b12ad98bfd03f0dbd1b7a01fb532350fe502bc0a803dfdf7bf5df990b51b3fe
R5,132,gcb,complete_connected_relation_graph,180000,2820000,3000000,389237.01285046036,1262.826751,777c1d77b69320d83163e87cca67858031e2003131697db9fd2d29a9e3f98d18,c5e3c2938ea7ded79e17b0550a215b6b61deec1ada969a911872a49d79349633
R6,132,gcb,complete_connected_relation_graph,180000,2820000,3000000,478686.02219965257,1307.861406,c4db7ce901d187cf5adf67f0c1024d5be016773b14dd385b46b278367b0884c2,ca247830a11e44adbff00dcdfd7051af271654afe42803f0b3ed3dfc87f4e9f2
A1,132,ctp,complete_disconnected_relation_cover,180000,2820000,3000000,78166.69287093799,1736.711929,c443ad9eed48c05201682677531675ba322f45c3c52d35d6c07e3565b91fa91c,2ca3a22b7b2748e1b261dd6d772cc0b78cc8286760fd209baa45242be147d528
A2,132,gcb,complete_connected_relation_graph,180000,2820000,3000000,78847.05672704653,1241.209492,90c11199ad4106fceedc099b1c4ec246897f4fcbf5f388898bab6a19599a1e1d,9ca9f4c8f920f18fe1e7e1d6829cc314355a0e7a94a5a689b6dfdd8fc84db452
A3,132,gcb,complete_connected_relation_graph,180000,2820000,3000000,78628.43200824062,1247.304195,2c59516796ad25a7eb41e1e9e9d8961e043595a583c220b4549509c97d489c97,be2618688818fb1b86a9247be6165e657506dbe5b600945bfd99d345c140fdcd
A4,132,gcb,complete_connected_relation_graph,180000,2820000,3000000,78791.15938264813,1284.990598,788c4afab17c1afb8ca89b067e6ca5257dda8334df0ca23eeb56c71f8322e1a1,4722046a866c13a9e82779143215fef1316b6b8262965b8e13ef44c5e73e7f4a
A5,132,gcb,complete_connected_relation_graph,180000,2820000,3000000,78728.5401792631,1336.631054,5fa3624c1afef7cf7f124f55154d0c174e7331e96d0ee8c04ee7b5322f7766a7,05ad482f9fae2588e31a36f8229eaf8c908556ed269d3ef000a6cfa5e0aada8c
A6,132,gcb,complete_connected_relation_graph,180000,2820000,3000000,79519.13954601584,1385.455391,ebe9ea12facb368800659fb132e9779733c704df3a4c2791428cd333a6d1ba7d,c2c813e43c311e87ea977624899424843ed5e54e3ad947f217e67711a45bd535
E1,133,smp,complete_zero_relation_blocks,180000,2820000,3000000,4431947.309912476,1282.992174,2d4df47387ad27524b6d645834e580754dc1123b63c0c7fa14cef5a8550c483a,bdd6537d983c6c88f842607e4672e2462cafe2fd8b925acaad468427f7c19f35
E2,133,gcb,complete_connected_relation_graph,180000,2820000,3000000,10529902.336350784,1232.117301,8d7a3a7d056054f023545e83deebccb012fac0df0527f8b527c981249265439e,9c40219d0ee859146baf970d8ec41d9393f5b264afcbbb57e64b7ddac6c842ac
E3,133,gcb,complete_connected_relation_graph,180000,2820000,3000000,29502220.247659802,1265.498098,34b147d74f7229be5f3979121ba2ed19fa4293efbebcbf6d2fd264b720658cfc,e14f9d8060cde71ddccadfc3d85a496cfb1da1898da16df98add7ce7e870da3e
E4,133,gcb,complete_connected_relation_graph,180000,2820000,3000000,70871893.02875134,1310.922388,60ecd890b4fb77d65835901e329e9e5774f0bf76a9a6c717d1b0e51688e98a10,9dc0f9ecbad51c8cce92e875fc7f2a94c07bda80057407c4aa5ea157e653c48d
E5,133,gcb,complete_connected_relation_graph,180000,2820000,3000000,57271518.83153631,1302.563679,a648b8101f2026c79a7ddc64d6ba80266ec6b64d28e8073a89e9da4878fb7db2,4cdc5a941685d1e0368c93f36918dd8e19a7970c59bf63be3c8988a28ab0a865
E6,133,gcb,complete_connected_relation_graph,180000,2820000,3000000,66916392.06987922,1348.132445,3a232e778dd9bf43945b30d1d03ab077a2ee508649bfbeeb1a8a4194fef78786,37d0a4abc1c1b49b341df5ffaa124cda89d9d4e6699c90ae2ab821fc1d5e41c1
S1,133,smp,complete_zero_relation_blocks,180000,2820000,3000000,3.2366778538962914e-09,1215.545532,7a530636e062f328bf7572dfee84a70bba9e9965805274e71957217b699d770f,1867f93034fbefb4de14c0ee32b90135fd4c9cc81476201bcb7565945187bea4
S2,133,gcb,complete_connected_relation_graph,180000,2820000,3000000,17986.88918150661,1171.198589,cf3a9506ac0806c4ea7fb60f17dddc04326970264b26b885f33c0e80750e671b,c63e1bb813deb7458f16e41896669d1d94856f6aef54cbbce7262ca4c8cd3fc1
S3,133,gcb,complete_connected_relation_graph,180000,2820000,3000000,9489.656480774176,1174.297943,9f0fe4da255b35238d66ba199984fd3049ee0944baf3b81eb0b7e36402217ab8,6ef8240d1c6726fedcc9f8b64c952ea0fc1a4d106bb853e3b052fa6d4baf0ad7
S4,133,gcb,complete_connected_relation_graph,180000,2820000,3000000,19295.432183294506,1266.323674,f65457406d83133be0796180269a58faf43b9f000f390bfcfa65846448fa91a4,731557061f59163b0212b078ef1e0898e02733553859ecb536c247a895208ccb
S5,133,gcb,complete_connected_relation_graph,180000,2820000,3000000,74835.92709102038,1299.568251,00368da3885bd20a6a8a004bd54010e7f3c3af9e34adf253e77ee831388c453a,c008d463db269e62c16db11c030076d76b29fae290ac1459dc6b8b85f514ffcf
S6,133,gcb,complete_connected_relation_graph,180000,2820000,3000000,138228.26364788186,1319.852429,d998a3a148993d276cffbcbfb9f7b1dc52a78ec3d0b52169414ace41b00f6a7d,9cb05fb34c32aca3c5f5fb4ab97ecc65a9878ebe5f64424a67d3b9143e29a382
R1,133,smp,complete_zero_relation_blocks,180000,2820000,3000000,156344.08178951187,1229.553835,0716351366ac7b250e3fb03112efec5fe8e96492b8ef078779c6af35b48bdf92,7e8d537605fd985c7128839c1984374efbf0ffd8f7a996196c9430ec43643165
R2,133,gcb,complete_connected_relation_graph,180000,2820000,3000000,274080.13142040954,1168.769493,c9a4e398aa94df57ec90852469129a274e1d62d3b0b9e44a4a5559c1b565896c,93c4f64b86caead350c0000f8023a919dd0ec27dcb0b938a5fef04ebb0275880
R3,133,gcb,complete_connected_relation_graph,180000,2820000,3000000,299939.1325302903,1214.843669,bba6d902a378303372f73e1298c9bf5fe9f9c4634a3c9ec173e3314c897d6e65,710c0bc13db7b22b4cfe59d4983723a5876ed7d7d6c2f1529ae5e57673488099
R4,133,gcb,complete_connected_relation_graph,180000,2820000,3000000,358093.8101608646,1237.810521,f792237e45d4ac8a804e87054af096fce9134e5707b9af1472977864bea030a1,99f38e4163de9a8c465ff679232329503951acf2c3ca0fd89cd8a422c2d864b8
R5,133,gcb,complete_connected_relation_graph,180000,2820000,3000000,396108.40986178064,1270.154906,33e6587f4fe20bc9adf3481d3d80bac75316d36a2a956372df11e4e07b6ed3d0,7cad6248b743d13ebbf30ac7e6546bd0912babf520a8823a7ea24c7e94684817
R6,133,gcb,complete_connected_relation_graph,180000,2820000,3000000,388308.10010842676,1315.862321,603c0ca0cc56e9d8d5eba00810c5b653679f6c70dfef3ff936b0b545d85e9578,9d9a8d6c7e0a6857e79baa5006a4448a39dd43321efe31d64ea1a69b0c4cf1a8
A1,133,ctp,complete_disconnected_relation_cover,180000,2820000,3000000,77997.52811132633,1774.459815,ff2dde799b234d2bd2db0033c0893a6be83c81144cafd9b928eccca772deaf27,f4a2508645b2a43aa14716ec73901e59660211dc8680da3de742ca56a97bc86d
A2,133,gcb,complete_connected_relation_graph,180000,2820000,3000000,78893.64966603505,1235.97633,743820ebc2f3c6b2c796b9072569f929b4bfbf4a9c5d14e73ffcb4ef3297a828,4a944a0deae832449fa0ddc56f53d317337c6edc90674894db9b519996a460d1
A3,133,gcb,complete_connected_relation_graph,180000,2820000,3000000,78952.42534069654,1241.511943,8315792be62290c1771a2607fc9b83d50ab8e8069a58c75191b12f95f6e1c8c8,4e7cdd29d677548bfb9c35a8a8b89ea18630bc8af03854bf1524cbee51cf97af
A4,133,ctp,complete_disconnected_relation_cover,180000,2820000,3000000,78777.02733802273,2245.851489,4bcd19a073542f5574f90f5236b74bbf866308f234f0997164f8e5ee95e9f9f4,64741300b9f1c8d9ee70e607d1b36a4aadd1a91ea546726266c999e5e847697b
A5,133,ctp,complete_disconnected_relation_cover,180000,2820000,3000000,78601.76712996731,2306.320491,17e4c915f0b1b31546b6b05262d34c2311e6ab692b28ce6e69ad38fd6944b55e,01722b6d35602c057b4a7eb731468df471ca0a260fe585a14f999db31784a551
A6,133,gcb,complete_connected_relation_graph,180000,2820000,3000000,78903.51056447317,1366.435518,3143f40fda1557dd60808d79ef9be338dc180dbb9b335ff6f92fc489bb14f294,ef3a432c8ad28c3224e9d9379d913540d4b9ab5d2482988bb03ed98fe7a3b7fb
E1,134,smp,complete_zero_relation_blocks,180000,2820000,3000000,11204690.214574557,1221.947452,61f03e376fd6a049bdcfa9d7c2fc4e8138c3f48fea72d300fe44c695ca7967ea,0c22d3357d171aa926a9c46826800e0446739881aff3a5d3bb2b68481f862a18
E2,134,gcb,complete_connected_relation_graph,180000,2820000,3000000,10672236.013581367,1222.886613,13202c339936a0c6cf7cbe9ba8945cd6ddf996b841c3e0e4d5be9fd2a4e524d0,7b4a4e57829e916ca128b7161f14077e58da8e25621885dc4c4aaba9bf32b9ed
E3,134,gcb,complete_connected_relation_graph,180000,2820000,3000000,30593686.885283273,1242.290818,6ed3d356d1f83af0126eb244445e0e8a3b2d875636feb41e920b8abdb6bbc3fb,bb4b12c04e52260ed1114bd066abc6798a6fbac41b9b3897e2a1671201353727
E4,134,gcb,complete_connected_relation_graph,180000,2820000,3000000,30629327.718804788,1260.803964,7282f3555afedffe779079ff8684ec1527cda8c71f53b03b50f9317becf26499,2fbc3b441b64e1c5e1e6f58eef83dff6b1bb6cd40bc1dc38f3e720e02a5a49f7
E5,134,gcb,complete_connected_relation_graph,180000,2820000,3000000,53105963.09270803,1255.735239,cd056cfda0adea3d05c3e008df332d0fe6b8e77345e6c9cc4e532e7911552672,95b588f40ef34c67d263b5297175cd97fe5d9bbe3f61ae41f709ee3aede5b210
E6,134,gcb,complete_connected_relation_graph,180000,2820000,3000000,70488231.04695286,1331.374892,036bf7691e38f0539362801a6eb215599c7ae95429dd60b24423ca6eae2a0d6e,beef68ba2bf5c79aa0e0fdfb3a1db73a8ab7d5e3e6519240f0b63901ea6eb8e6
S1,134,smp,complete_zero_relation_blocks,180000,2820000,3000000,4.890619162861109e-10,1201.844899,36f02a85f6c79cd6cf0f1371314675e488f972851ac26c01c5f4b9eb4d59eb2a,9d17bd997ceb275b7b1bb98ba20760c23eeaf340073902aa75706373ff61e65d
S2,134,gcb,complete_connected_relation_graph,180000,2820000,3000000,47835.68133777031,1165.16408,d55b259a806ec0326008004957ae409633720ca05c71eab8ebbe0d4a2f68754f,d59954d03f7c8aa697cdff2e750776e87a9d3f9f991a6bc8795d1307f9c0ca71
S3,134,gcb,complete_connected_relation_graph,180000,2820000,3000000,41672.849942874534,1193.850225,e5b41eb23fdc1e5e7fcc6916e97d217eb6745f090d05ee430c7e43e4cad7254f,c7af3862c71a64df243a00b409a8a23b2b345fb9015a7b103fc6f08109fef2cf
S4,134,gcb,complete_connected_relation_graph,180000,2820000,3000000,47091.52597889033,1197.493214,12df29ecc0667691afaed193c04e0dcab04aa9b11e7ff376934ebe726cc6dec2,54fd037eea96db09091888c5f4021690ca397501ed4ee1719ca02fcf5038f1a0
S5,134,gcb,complete_connected_relation_graph,180000,2820000,3000000,190697.90425203764,1234.95422,3da2cc4772d0f7eaf57b4ed494686bedf257e8d317628a486d8e71b133736b9d,b3aefe714a3020d34241a34a1b063d0db228f874fce27b4b8f279e632bfde172
S6,134,gcb,complete_connected_relation_graph,180000,2820000,3000000,267423.72635328874,1255.096929,36a4ea6d51c7f68a7dd832049784bdf8b7c7c87e0374c0964dcf53a3d87b7e29,791fa5074271c156fea6adbcff119d9767328981b67b07af9c663090eafd397b
R1,134,smp,complete_zero_relation_blocks,180000,2820000,3000000,194861.67792642035,1161.437868,c2e5ea09bc6c5e5e2143261c67182b44711ce2bef6dad0c9aca69fcc063dfbb0,fe388eb5c51af20e22e24a3a71e59dd5dac015da4eda8bc72da0fa093ae85de9
R2,134,gcb,complete_connected_relation_graph,180000,2820000,3000000,216808.70684394287,1170.828839,e16e80741d20c024061d324382cd8d42e372a00247d16c835d4b3b833312571e,0b0e223e70c55fc20adbd23e776fdf1ce9cd0d58de4c9436e2879c6630b2fb77
R3,134,gcb,complete_connected_relation_graph,180000,2820000,3000000,231612.900490009,1164.474318,00614cd7c034834915295825fbb2f741c58ead84d0db60244899733ce8b70b77,4ca9c23ebf24c68c88faa0e280a7568a775f4c47820f966580f14a81429df8bb
R4,134,gcb,complete_connected_relation_graph,180000,2820000,3000000,226666.59864957165,1192.327333,d63b9a4940d0f26bf1ac6d6b75118c9ac9d752e5bfa0f2b8176a973d75c06bf8,fc522abc9b55adf3705c177029262c9daae9f4a04ee433b1c4179f4dab39b2ac
R5,134,gcb,complete_connected_relation_graph,180000,2820000,3000000,301594.02695998864,1230.046671,6905817a71c85ea02587760fa94d418ea53b95ae3a11ac8609b33a2b711ce29c,e0e820527c13d288e27073308e1c7a90801623babfa490ae0c6a64ade2cc55f8
R6,134,gcb,complete_connected_relation_graph,180000,2820000,3000000,353469.593168708,1265.426746,d0a67ca6704890618f302e780a5b841b71381c95fe6e20433a47f406c6063395,b84b840452fa3fe7d888a2c6e72cff6b0857ca543711f525c57e49b037060dac
A1,134,ctp,complete_disconnected_relation_cover,180000,2820000,3000000,77835.78014248381,1682.600475,49594cd812ec86f799d60ca407faf60f9a6bf73ce8700beef3233ed872406ed3,05c536722ac90b7612ff1ba8d1c9b684a78dde85a6e1452eaa2c9ed2441e39c5
A2,134,gcb,complete_connected_relation_graph,180000,2820000,3000000,78350.4378147649,1209.322909,c6ff2f2c299cb348df23fd641a38663517e8c0f0329b1010235d54211e05a319,bd34caecacd9c99b1ef544c87fa72c2c21f5f6e0c653a8ded372f5565b7218a1
A3,134,gcb,complete_connected_relation_graph,180000,2820000,3000000,78227.33307207238,1213.971272,119586c9a7fe3ac94062aa798570198e3dfa2f76f85919011ea4244ccb099c8b,6d0829ae2a4f1c7f0ef2a8988fdbc1e7c18109282521bd62d523efaaa6e7c88f
A4,134,gcb,complete_connected_relation_graph,180000,2820000,3000000,78627.64045519945,1265.733565,706c51fb56e237fc05e92aea3d3503456fef505a7259e5111f5d542845b25880,0cf470fec8788a9a1b3d7084f6f15f31d9637fde2703249713ea4d5f0835b873
A5,134,gcb,complete_connected_relation_graph,180000,2820000,3000000,78914.8635092608,1297.757675,c394948af55d7228dd2cc1c52911cafda412254737dc2bffcdf865cff5010eaa,735a67a5e7e38fab276482178dab6b9798e173ca4b48f46ba37c71dd643e5f8a
A6,134,ctp,complete_disconnected_relation_cover,180000,2820000,3000000,79144.96707636617,2367.208092,7a2420e84f0a6c6502896dcfed6ab78f9fbcc2952592fcf54b5e1e4f10b029c3,19248687e40a791285e1d6d13357959d838a33aab17df2d74e8ba485834274ef
