case_id,run_seed,action_name,phase1_fes,terminal_fes,final_error,checkpoint_hash,action_result_hash,receipt_hash
R2,124,gcb,180000,3000000,252880.16444543895,7fc19bd52dcab8588985967f9f7fb5ad889c949bb35dda3e87ebd04d08b191dd,832fe6c3d882de5e6adf0600b972f86fa25a2a1be23843eae1843f12a07a3709,f6966d74597cb588e6cffc598cad77b94ef8b53cdb208a76cfa0c57a19a3cb86
R3,124,gcb,180000,3000000,316124.6729361392,5bf36f49798a5c173ce514fbebcf29c0a9edd8a04efed1732c5250176f722016,857c0746b985df52f9602063b6447e3d1c50ff5e49e53ca1127eabeec2ff2776,5e50852212d247923569e9976a1910113840bcf9a45eadd93408380bde50ea1a
R4,124,gcb,180000,3000000,318453.0632010017,35ce4b6bed4fda85232e20faed06d7a645d405de50a2677d655b403b0c771f99,b309425bb921ba3e47e725fccaa7b1dbbac0bcba7b754510b39178b4e8de8d0d,94b650eeff402f505e922fd97b983b719bdcb790b325e00c7b79db12b1ad0912
R5,124,gcb,180000,3000000,351391.97779828205,f9b378131837fa3148bad8e706f3b7a3ee09b5b2aa671f049dcbae19d15e0e5a,65972aea7783a0866559839b11d00dd5a794a741c7034913b4e9733b920efae1,64fcbd71c3bcc4d6d404a66fe97ff9f63442277cd3b22c67cf6a7832a20532c2
R6,124,gcb,180000,3000000,345647.45242017147,000640884c4798a0612e17cfa53647f960d9e149a60c7e90f6a2fe73eb60b2ab,c673101c16106f63872820a08cbd39de2fa25daf543f367806961ab304b0541e,eedcd2282bc4125c4e8bbfadc94b3ae8ff7714dd86a5a40c8d7204202884f0e6
S1,124,ctp,180000,3000000,1.5435592210604296e-06,9cf6abfe49f8a21e7cc6d2eee36b7da0014a589359252e641eaacafc2187df08,4086ce93bc67841056c6b55ac874049c4c009d5a4c8a4d7c55b17e615d6337b6,45098f790d7414e720ec479af60e2c4093008ac3c9c26eba38aa88f72391024b
S2,124,ctp,180000,3000000,527.343465992416,6e88ac202b75d45018b392539900d7a2b6b63ef6eb8c82f07676469fe29bf0aa,f2b6458eb2e7bf864043c4c88b00b3446eb63b93641979f921d6cf4166435699,40e6a11fe3582884b73c3ff01bafeb6d48fedb4b927ed734010f9f8ce9d9f5a5
S3,124,ctp,180000,3000000,5093.059035737722,329b0d682813c0e99e404e13f584140489a211ebf3538579a26d7e8a2bac6cf7,b4b3e2b8b7e84c25512df8708e7cb6a77f6e811cc50c47c64af116c34a1c3dae,c47b87db466558299495e15f665fcde60280bd13922a5f1818b39e6b19dfec8e
S4,124,ctp,180000,3000000,8274.143593260475,19d1a98ef1f10f60acf39b070873056250af32a09446587da767de7b7560cae8,1cdd3f1c13edc92307eaaa4d0f12f93dcf70c142807ba0c7ebade7910685eabc,e34d5a2ac5d12cc4507758a8cd892bf732b1f87a2b7987da699b0302c4d0afd9
S5,124,ctp,180000,3000000,79075.12478661687,7cda0802512e427ab244a8991267ef1e1493461363c9c1843c4e2011b9aae2f5,444c1841b0ce4e7de24291e6374b18fccb28d9c881cf9e8a6d6883e9238f890f,f102537523ad2bbe0ba1194c5bc9a6963370e174f21778c19842e0d577659157
S6,124,ctp,180000,3000000,18532.191202506612,3f6ee1bf26b15f6d8a830070eee5ef4a97320fbdf68fd8b063512cabbe0d4b93,a3fe1129a8f34f18a612e339398b7bac375c16962e6b872ab03ff96fb58936d6,554caeb4f0a9ad706f7959710e9e300418437181d1fb9b33edaf4dc31961d3dd
A1,125,aor,180000,3000000,78015.9446934667,34cd2c0466450b0307e67eda5f7f857f25dedc8e42228cefa90d0c43d6dad40d,4c47029a34c133bd344d987b630926410a0af5e2f1a64993cef03ff418fe6be5,263e64ab46eadacae64484829148299fc3577e174dc1b831e4083508f4579896
A2,125,aor,180000,3000000,78030.06504686824,756224d2cac9c947e9fdb99263afdddea98659736a7c773d6d6ef9cde93249ea,ce163f56ed9f4a37e1fcc36a3a1eefcb918c4cfaab4d537a584fef344ddb9906,85cd78c7bac1e3ad6ad50442cfcfc131d1be06c05354d9fe9c82a4e199fb7533
A3,125,aor,180000,3000000,78042.90305344354,71830ebda5c7b8cddaa67879bc2942a60784166ac5dee052cfff4ce9ce6238b1,99cabeefd274ef2c59b0ebff60fa541c28a1a80b889af870c921f9f9ea116219,4c1c64df9a95ece820248ba1f85793d13b619c23cd0eb785d5294ff1de4ea693
A4,125,aor,180000,3000000,78225.96926004115,393a8e2cf443eb0c09c5fa9eb9d498772cbe0c8019723ab9dc1cffd84dadb2fa,ea160a181aab2ab4f762242c4c072b0ce4ced8fddee93a7287d887ec00761566,e337ebbd0cc8652a3a995f1b91246579417f34b39eff3693a3a7321879bc54ce
A5,125,aor,180000,3000000,78510.37965309068,666efb89741213d5d58cd13aa6210943603a3532e5c6bcef0368bb79a0ff2d07,f08f742b12978fb7b03dfbecfab54b4b22a1f47983537e8223bfd51cc1d79382,367864ed899b19e4294ee4093ea9d9e2e79ea7a5d928c48a5bdb10081d534029
A6,125,aor,180000,3000000,78219.14346087564,0e0941a4f232a73f2db2ad3d4c12afbba5cc48894c2d8230377fd46cd1ada487,9ed3f7a24124fe92965448761175e8e62809bb75e74d9871e20027ef9125993b,69ddc988bc2561773490966f4f49a45492daf6215bc7506291e55497dc22f742
E1,125,smp,180000,3000000,420000.77063219075,5ba77b7f4ebf2d43814659ea8a2d11219ff1752ae88384e983e33c4f1d5067da,fbd43947ab2eac89a33d87388e4da707430428e0bdf2f7bdb5f1db61a777da6b,42a04c7fc948aee010d8acd95580d15cdf1e35fd573d8c57aeb964e77a7548e7
E2,125,smp,180000,3000000,3338913.711086409,95cdabd4cd704518bbf828c41bb344a3d9df039213de116692ab2cab6cbde02e,ed9c657aa6212c86a1e25afc3d19778a266c683423fe5fc1a31946b350554775,1e1cb4d6dd2cf3d0afc19792338fbe74d831ab3fbf19c6313c96be246ca4610f
E3,125,smp,180000,3000000,7163548.15345025,272ae892976bef70bef05ae85b9344a9532c92e198d0a709b2c92e3bf795a135,041ae62ab5ea0f87da6d5dde99e19f24821a0b7c30d85f9bc519c5153553221c,035f1ce78ebb7a03aaa3502f8586dafd3f9f6a044dc6357ad22a9787b5a1bbf6
E4,125,smp,180000,3000000,12243593.870714907,5b000644422c3da49a77ebde095cc6df460e59bde411e1805f87fa5996b4c59a,291260202153b71d6632fb4ae2c5b8223fcc220f6e4e9feda48a5e3f9ad519d4,ca8de28806429868e773623efe81ae1cc27c42f0756022723baa7b8be5629053
E5,125,smp,180000,3000000,10122258.985617228,dd60f2cbff65e77d876a9b5c39a58e322ba06a0fa5fdd026da218b4de04c7a23,d597acdd25934bc02067391b5801cc1831538f2ce5e9c6c8f9d2967df1111608,3fd6a3c2e91ec88b67541b66ff3a5098ffb82e2a0e1ba3f81245ceb66909e189
E6,125,smp,180000,3000000,13155827.249681275,74fea736c83d6e18b6ec182c9078a29d54cae2d166bf50fe1543f8d5b4dfcb78,399fe245de5fab67b1c259c7fc22a31f8386926d625ddce871ea9b9428337804,8b1ad904a4aa8aa3120d94c01afe131b575a26befd57065fddfdffe3cba6f427
R1,125,gcb,180000,3000000,152907.9713242178,4d39ec099c715e30008703c3bded9aaf3eaac4de22926dd12f7a8aa0a648f82a,ea03b6ca087799aff73fa1c4c928aeed7a5832b16eaec2f3429e5801933998a5,9eee46687503b1974469e90394db4df6d723470b9fd197874294f1d25ce15841
R2,125,gcb,180000,3000000,225368.3847852132,d89c6f1c5eb2a85a66dacf614f6dc1dc1691ceb08679fe8dc8a7d7f34dbe67dc,a6b84b7f299d48e04303066d39e500c076bdd6faf9b66fc30385ca8b41fb7bb6,64946fd2b3f82dffed4e8dddaae286538ee15612313b47c950a5d646afb51afd
R3,125,gcb,180000,3000000,314378.88636920636,ffe487fee0ae6fd89212d42ca5e3715f0b7f1c53a6cd9c1a327c08e2c2bf4e23,870f01dc9ed89c270b16109ef162ae0b2a1adc7560b990952be66eb6730f57b8,1943788b1cb8813a5f3364e3f4e48c08f5a6cbf88ea587abca2a86e28b3ef303
R4,125,gcb,180000,3000000,265021.5493138322,9a258caeb344ba1a49b4c612c3aae05aeee739fe92ff664cfe2ac23e78f4faa7,9f1ef1b2209107474f1de4c11e05c4b9c262e0e6dfc9e5b9cb5aec6430f7ad12,43e5e02e50102b68ac1776430f65e0f074412e488f80adc6685a60eef4a38e51
R5,125,gcb,180000,3000000,316710.937712843,e212bf07ef74820dc2b6c81436bd16e714894ce1d58469b1916845c9f3374220,b71b419b6c15edf5341aa399d319452d9433499a067ea1dc1e230adf90cdf7a9,cde5581bf20a8d95e44615529c041c61b82fd2a4b5c898b4bb54cc3ba3e89a36
R6,125,gcb,180000,3000000,373402.159837067,0668dfd6bf353648c4cfa7dab605719145540b141372754a19845d67c1c90319,f3e4c4f12ede1a4339d36f301d5393dfd7a3bab39e192547d0de22cc95d30238,dc7849e9cbe880b1b8dbeedf1bea1a117bd2c387683588b35ab4a5a8e62e024b
S1,125,ctp,180000,3000000,378291.4274112887,3df57b46750339735684e717efa3dfb18d65e31b3f17eb1f3687abbc3a1df32a,c16aed2f1e82b450332df2ce108205ce5e0af2f2aaf343b62ef71b2a5bb93676,24d21e10d30c8a13a6e0aeb10f2ebe4addeca4386f8bfc0b6f2cca06d08957a2
S2,125,ctp,180000,3000000,1543.1626980515148,882e93256fa2482c80594296e2d87a49497a990221ac8e7903ab24d56bc05e0f,66983577d4db9c019d8952fdc51cefecaca764ab05ce9f3a9e941819806d2f8f,b6827e8d02efb163ceb563035a65af8589e2adc2c8fde343584d614e1f344bb2
S3,125,ctp,180000,3000000,16873.747634624604,4e41dc9cdda383bf071eb84ab8a2b960954284bbf2696f2ea46b986125462d0e,45016a946a91fbabf2b2b9ab598192d5a00f1382afbb33ac6a32afb3fdcf477a,5f7c638b49e0f7022388b21e2b0f961a69a2e3ce0be84601f761c3787213fc7c
S4,125,ctp,180000,3000000,36704.39176227932,ef03c1a7b34a9d3db7c7211efb49f0b07e7083d7c04a61089a7a16f9b5d87de9,291db8f11ec1382ce1f53b61be397d58e5fe9be376820759c148ed769b25d669,50da51c16e1ea3158d70865b1cec8cb39fb179a6318770fca36aa5559a8c0d6d
S5,125,ctp,180000,3000000,66262.93209344728,fee2f67868287ee0a3ee996c497dee08fe3e82fb99099ef4c7233eb2201293f3,2c755419d16965f75bce245ba51970a6175188760c148d5e546054c86b9780a0,c7c3f61e1c600ec76052c03d4b5b096f4cb8ad72dac6c4e15a57a6ae9b2ce20a
S6,125,ctp,180000,3000000,23132.07593898891,5525b367c0afa5464e5f88f31fd3a10678219fd45fb0facbf0666e53009cbef1,6999d1aa6a1684302f8e631d48d64f347e0682e7e765a785be670454af842b52,d5c55fe155c95fa9ae24a8505b3f2e1293c497ff249eea94c7ea5e601b85b1bb
A1,126,aor,180000,3000000,78037.78778282178,5e3e93bad3ec352fc8ce74a323c425983760e5898ec8dce36061e7a74b815eca,de85ec48eb15239fa3b7e32efc714228c2040aad985b0b13c3886413924e00ab,24592a52f0ef0e970be64aa26bd85d6167a0c47e28f326beb7fc64738d7b28d7
A2,126,aor,180000,3000000,77974.23734131086,92c587fde841d59fe016f9df167f6351f7e7f61da645c0fd4ebba68480070cd0,3c1d74d3f99d09fca797e7205c54c502d136d39ee9dca0dba5e6d83bb48ba75d,4900f9e93504549d1de6b8f34d78ed3c8d407b9a24c808926b879b0267c99395
A3,126,aor,180000,3000000,78062.93338377993,d7b41e52fa96b42d8169ff68480e7f6e3cf3e9db9c0de3c48e92225c05732550,c7abb4fdcf89dca3d2d5977ce44a61b58585fc3f0a5f772da63272c0b9e70a43,f2c484f5e70964c80bbbc0b45fa65cc3e05e9df5b790b7feea7c589b68f528cb
A4,126,aor,180000,3000000,78110.67752225777,d8550f855006a72006037ed500116460e6bb95e32f20fb2cb058650ff2efa363,a829859da0be6236706f18c5afc7b51e32111e90a537be54f79253b6b6eb53f8,80982c51c96e3d6621d0defdcea36870ee4f1c1afc26e8995822a9c0b5870215
A5,126,aor,180000,3000000,78382.67633918756,23924cc65ea6c97cda8828c19b190ec306072f36c7813d58ced8b73395c4d7df,d22c5f6a13432ca496fa5ce979951f21cad6c396f14aabbe2116ed43db1e2553,9a1eac0f0ecea11f32a1b90a11caf628c0bed00ab3f121d431e3ed7ad80bc1f9
A6,126,aor,180000,3000000,77859.69275191898,ae087ccf8690ef538c0ae67c6b1114de6d279e98c495bc452d2beb528871722f,5c4002242a49e6bd291c3b2c2b9e11a69eafd4a52f812a360d179936db046e16,a4c5b16e55c3e546be2579d332a702874d449a3407224317de0467233860c80a
E1,126,smp,180000,3000000,6516403.4438629085,53618f5e87823ebfdaad11a46672949d74faaf9ccad4d4f7916d003168a4a530,95cf7be595c1c2a657f6da4deaed20785befc5b86ebf153a5ffda6d47c50e51f,1863cbff69f221d40ddcc591ffa16513dc10ed0d0fb8dd8acb70b948f151fe8c
E2,126,smp,180000,3000000,2719997.229662049,92ce1a04f0b72e435aba8a46c92586bc58a932c20d8b6d69e2db148ebda28f84,1331967a3ca0031be26c47732fc9f120d1d2534cbf8a589e2df781c1af3cf8ac,891632fbae17528f8cd231896205c7d07f833833c3fd8e38f7fe42c01247a3f6
E3,126,smp,180000,3000000,5688044.446354501,e35ee69e7f27b8c8af3789a4e1ccb7243d0213217ac45fc676254981e52a2544,785538f5fba0adfa45d5d779b5de97a0fc87909c05e19a41fe65b9c1011d4d3f,a9912080b458a367bd328c2346645a87b921cea7058e8b6378d89cc420a4dc32
E4,126,smp,180000,3000000,7580495.058489535,4d14d80f3a567510e3d03fbe67878a0e8e65b93e266bb0bf083e8713a9ec6b24,f2d3ed69b6fa030bbe69eca2c578f5f280650347e70ae540615139ea4da66850,91ca5505ee76c92377e8400130fb83e0f2054ee7ba90fb021b27944c0007974f
E5,126,smp,180000,3000000,8957788.629643323,d5ceea47b48468895b92563c89bee0a8f623fb313a623fcc131ed84f89d19a74,7ef81e85a10c6b8be3c3bcb020eabc86d536173ab2a7aae1707d7468866f6fcd,066db0775f7c64e7f063b056c403c81aecc0e2f6dfed16350d4caf100fd03d4a
E6,126,smp,180000,3000000,11539136.386567427,9a3a31f26b949920a2256cbdefc093f7c9ba17992a84852bf3a6e659506c1d38,0ac7d8aed58aa6a3ebafe0e09688d439a2721bef1c6295fa6d158d32701d2329,ef0202ff8134b41feb52904a7f507161284bf05fa1d37af629301427674eaacc
R1,126,gcb,180000,3000000,164232.76984362977,106482854f8dcd571bb5f1a7eacefbc986147c803b550eca09851d8d9b16bc35,e12aaa08abfb5b058f7fed422bcf1c688090681bdcc833b34e7b1a06e1fa3c8c,b2e807f4d68bec15e553aca1f36d177241b43c4cdc8d66d1b1aa59b2621da655
R2,126,gcb,180000,3000000,244716.86493229895,f3e0f73bdb65836fcee3171ddb86eb1bd027d161dd8cfcb0ea3d318e99234f79,e31bf30af102012b78918fb23a8e071bb0cf966adb59bbf9cfd453b0cb9fd7a2,d423337af0a65f5987629305889ab2d48be2ecc3b010d139baa6cf17cb3ef040
R3,126,gcb,180000,3000000,266194.665576008,5cacae50cdeaa078f2464c157f3bf751f9555acdfd2e5df9715dc0a0cc9dbdb9,57764abd54bc36ff41ef3d822ae4cd7d8eee17dcacee9335a1cd0d79846476ef,c1bd643755d3a5cb7b233003c4542ebbb2b5a80f9a8abe8119fb819a50e2bcd8
R4,126,gcb,180000,3000000,378153.833763674,76113cf33ec68248b8ff5923a076c216b7d24fc989c8d0a5f89bc54be6a3bba6,1fa2a80f5446da8b990ed771b1ce5b2daed678ffc1c7eb7c100d0a3851cc1ab0,b5500e1e8bb9a181ab4a7f89d2d777e4107e33197d2e201faebd840cf022bef9
R5,126,gcb,180000,3000000,300753.8426509288,e74ce870ca2f97278517114bbcc99af44edc5bb2e8c64856c2a4965ccf259374,41bd2a85cfc8ae64606971eaccd18aa8377ede9aefecfab5b8ce9210a36f2769,55b2dabb12158b4e051eff585f2b6c3885c855dcb884d4e069cc97f8525b65a9
R6,126,gcb,180000,3000000,281080.9582384036,73c017cfccbb57cb974649eb0a93f5a18a213dc04d16ae61952872f847b9369e,ff8469bf16888a87cec6f313b40bf75d9497bffc1f2ef0aad312583109511112,633f0c6575d00635470882581545497f731c06fa281cb93461a6b77ad366c6c8
S1,126,ctp,180000,3000000,5.353123148319536e-07,ac1998c86647007a9378b01cfad0875d3e4a1305e261421826d54117532ae62c,f95794cb27840a137acb08cea377c95a59ef844c035c7389891d00d0da661ea5,3d84100826c9757596b440c8f4de3ce577c588ba551e1859d36399b69728a3b2
S2,126,ctp,180000,3000000,225.640754764816,d5b7495610fc1ef344cd97794d8d13e2191fb34ebb7fc1d5f653c661bb00ac08,1f7d32d0a5054061b0bd8da997e2ebd4864457cb5c45ec6e257aa63856fc1022,4baa6219a8cbb7bf6fb177691e6a6a0c05b6c7040e4b56e80639595f547cb294
S3,126,ctp,180000,3000000,4407.112316745104,2f9be64134e8e412f7952ba8c3e0c2e2dd05ff36d61c5e07e9432e536baed689,1c70ae85079518e8bd57d6876061361e4d61ea802f15ed255030ea13c9f3042a,230394c26ae6190f8c860d0eb7a06ba99ba9c8bf5da81b8f4f2e5b15dcb16c31
S4,126,ctp,180000,3000000,9104.665668340345,5517cf5b95d25ddbf89f6320d102d288332ac0c6409a764e1c5b5bad2cab3ec2,80369f03138a8697eee9c74332e0243efab37bb2a7ceeb7e03fe2d57de0f7199,987ca447bab1de81b3c5b38b83eb32fa721384de82e296509c2fb82e75f88187
S5,126,ctp,180000,3000000,11612.118933960084,d9782857b4dab133c963d50f26d30b1a0ec9787f76b690759b2286da0b39dc16,1378266d04e7966e154b9a30412acb6176e0026aa03f7de3cc48809efc0cf563,86ab2858f7fef8803fcde0d154175158ce4e5b2a79fd0d090fbe32df0f6c94e7
S6,126,ctp,180000,3000000,16718.90446416755,0b4dd4dafc9017ab94bd526cdcbe48d8299ff2eac134e23a9ea3480706fb01ea,abc7e5fe01c10f927fd7217ce39ed2ba13a3289af842f0cc8150e0742f753d2a,7dfe12fcbea2e8c67e9ce889fcbca285e60a5a3b269f5869755c33419907cc99
A1,127,aor,180000,3000000,77856.93516882263,cd7671d496ea416d835c9174a52b5ad763b5558c0b16e343d0b8e407c2c89ff8,3e5db036c24ce3bbdb187d4be14a11861c5d4e52597f68c70b69322872e37c56,bad02f3e96ef2892b2020008e12d7ec591d9b8a3b879625cefa253c0c40065a6
A2,127,aor,180000,3000000,78004.77556943193,f70a7d9e49cc03d583f7b63745ed4d4b4cf7de99e05010c72b5667f047094a69,c99067b6d1579da2a64e6c47395ea85de75e3baa8ca5de1db4df237ef9106eec,9199fd20d43b158b21db87442df075bdbf1a9575eac17faabee2f9095918dca2
A3,127,aor,180000,3000000,78108.83996191107,2c3feb16067e0acc36b68a8b16f298b04f6e4ea8e8882008bc367af9acbf740e,9a95759a88c3e7209fd5152a2fd913a188fb29fdc8ed9509d0a80b6bb49b95f9,325c604865385552ba64495e59ed3c84e0428073f198a0aea57b7aa484e9e96e
A4,127,aor,180000,3000000,78316.85797222091,b7beff6d751e89e5cd18f5c4f836b0de615b7fa8e515a6d285fb27ae5ed0fc0f,49038764d9125eac0e61a0a37ecc743119bfa38787b776b11335c24593578868,8fa4f9c0d03aa8487744a6b464f8315765ad7da860f03c86b63a6339d1e2ea9b
A5,127,aor,180000,3000000,78419.34115715438,8ab41a9a45e71cf414147bd2478f7d561d5fe0ed7125aa9dfaddfee69dfdd3a7,acab8bcf2f86e011705584c1b60c588dc995013376c73c8322ee455146e103c4,3ffedefc0be6a7a4ab53afa648c3f01085dff27f24034e0adb4e9a09e9986810
A6,127,aor,180000,3000000,77980.05804614212,6bafafdeae615077308e6cf30b4348f81a515036a8b29d8ba688b4f62955dd6c,dfa7a99391daa50f08613ff500cb167d2da6ca9260a98f49145c9f31de8ebd5f,7f8e30891a7a584005528d40351babb021fa4197f66208c1619a554ccce6c49c
E1,127,smp,180000,3000000,1117249.0550745423,942020257675fa6fd5bc172398eede28aeae09190540efc2b28b9f3e7958c10c,a49000b656f664855b4e94078224fc59440b015667dd3c8d01c65eb127416938,272f2a276d941455b4891bfa0b7884e7cde0d4aa807b6218ee600473b01632ee
E2,127,smp,180000,3000000,2800865.3521968536,31809d909aedc025c479a8d333e638d2bb3674bcfed99795a108e97856435be8,bde7bdc1ead24dcdaacad382d3f222af0cd024f221cd8f0630143b20199fa564,cc82aa451d73c5b9e1e76207f5dbe4e230bf487045cde5e4647d320ea6868983
E3,127,smp,180000,3000000,8045898.540990678,60da585bd82a9204f07f1dddcd7cbef5248f00737aff95c8290d3eea83b7f57c,e14bbe3d7cfdd27f6a3da1af5d796e150484df517cbd6d579dbe490e2eea61d5,0e524824256d18dcf592e5a89957f8aded6a6dff389775847c13638e081aa316
E4,127,smp,180000,3000000,11585892.68154982,8cd8e758b047148244fa4e5908302f9a61326ba0d17cfe79f27e03b0bad1af28,bd32b2fad3a5bf73bf9139a37023ee4e9611a25d639a2ff0fcc5d522159ff7aa,4e000cffdef8cf6bbd6130e6201f057563633f7a38812080430dc07beaf8fc11
E5,127,smp,180000,3000000,15030866.458545022,79d0ea48b3f5e7047b0e0e822921b6e508206153e4ce6a2fa884297c5ead943c,b9838ac892d27ac9b2e1404f4adc3891c92908c69d1833dc62f6dc2588664afd,5a36b3fd95fadb4fb1176457cd30d698f4159fcd33a2b26b31325efaeb7f1378
E6,127,smp,180000,3000000,17497139.460681688,634441ca7535bd7687d7bdf1128d523abb1edfe506344ffd51e7330b0ab9b61f,2751cf0f034c3aa5e38e45d39b94827d8840b1a6ca544933380afd21291667f4,1fc6f5747e3af5747821021aaf159561bfa61df29d8954bca1f8343636795c46
R1,127,gcb,180000,3000000,139414.98906355584,34c933d10ce5b60245446894c87589d77967cfc1048dc2e505932db9532c46df,1871d3cbbce28ee743b06998c43a716800d8ad31dbbcd88f335d687f13f3c1ff,f993bed8172e25e753cfb0627f09c1e47807e8c06682ad4d85c992c5a5b91358
R2,127,gcb,180000,3000000,254265.2930355692,68f8fa586064b7d0aa2b4d6c9b5489fa6ff6edb19860c8eacdadf5524b552d88,1af5adb4c4da58c2a654af634b04ad5841915c182ad1efbbf2ab9254f48793ce,bb1747ed7e206ab1f2761ec54979b5d45d3f9d0a31da8f8d1ddb05bfda32c823
R3,127,gcb,180000,3000000,299651.21430808294,79e79d7d80ecba195b089f523cb5da0d9671c2ef6ac0b3a98005a71876993f04,d70a239f40ebf28ea0a75ef45737b66250c33cd0888c815b19f1672f96fb8e5b,f1c0723953a5d31b6df8fa975009fa1bb9f3eebf6885b57a82b3316233b41253
R4,127,gcb,180000,3000000,301746.59931317996,08a2229a855d63b085a13ee9f81a673d6955ce709e227dd8f1433fb39429892a,5cbb1c078a5322646ae2cfb90583ddfd1ffa437941f7c2468529f70eca81bc32,9d1c463a09f5529c69735450afcd136675ed09b519b9535e13a3633d9e3b2836
R5,127,gcb,180000,3000000,361027.6532236795,66f938eec52112cc2e43494b4db9b4b11d1eb7bcd292dd28db87ef493af112e4,438ac16c39ef521dc863fa7e0c20d96ca97746780c7873e96f380d3471e62706,0b2640e18fd051c203be29eed244ca57df83d7528bd8439d334fdda1ffbbb65d
R6,127,gcb,180000,3000000,401961.8475242404,8c1a3ca4a70bf2f5fad072640de8bec0a59a3ae125684de240dcaa20859cf20f,42d9bb48a7b3ee44c4b735e3f6999f7acec9c532d78b0de475d7dec6f5b434ed,c578eb69b06bb399915b5e5fbba8de3d0893fa82131bb961a86ada91c3b409fd
S1,127,ctp,180000,3000000,54.07798554348101,c56c288786cb4e313e02b2b748185502b870e5c44f55aeb12e60db45a5b8a2f7,d9d9c078f61acb6deb1a6fe6fc1e3f5f7f7e2c3b2c806e9b9dab7b476b86d7a0,6cf5e57f6f7c497052faf564a727350606ca4ac3a64d50cb7deff2eb8f7b5daa
S2,127,ctp,180000,3000000,734.9173395865662,a8cc286bce14a70585d6ba164090efa274c9220fb528a96d0211b0985c892d2b,ebd2dcddfa7d475297987bd31760cde033b99a8ea0c073e7715e5a43aa62f52d,1fe648d06568751a44312158df358c900c04490dc1bf412a973c84ec658f4146
S3,127,ctp,180000,3000000,3647.5830959342306,d9e025a60420bd9a3295b54666ef9f142294e216ada56202fad7057efec30848,d6e75a3d4f6ed92e20d9b19239b26d7262968ef31cbec218eab73ee428aaedf8,ab1686f1edfa5dde98fcfec2f9ee9d711f71d67a72fa655330c5eafb6319b715
S4,127,ctp,180000,3000000,7590.5996101346955,ca464c16e014f2cedbaa3f485633e7e6139307770a97b0fbabaf23dc3e2d8d9b,e2f3f4a0d744c4ab71bbfd790718296aa0ec454303d0851a20ce763049334968,b53c8ed40e13abc7c1de03090cdb7a658a2a42b0ebd4bf2512c54dae5542334b
S5,127,ctp,180000,3000000,15384.052618343048,20b5d0f1f9358446df90b7ad3a36488d4e45093acd9e4499ae2fae198b7f67cb,28ca7d5e71471b5e5918484038cf3779154b4f352bcdbe54a120297e11abdf69,3a46f5e88b0b3bd15048b04c10affcf48033a5467a4764da1562afbfb9356eb4
S6,127,ctp,180000,3000000,56623.10505752854,a6523d42159ab7d6d68943079ca5ab3809ee59a573b6441d17b82f6aa1b0265a,9f27580329b344dfd68298c2b68190ca328b13161f6a3d21c9a757c313b82400,38b5196da7e6cc6b310b24cf5bc2e715d83b11cb8d6e6ac80a66ad3bd2638a9b
A1,128,aor,180000,3000000,78241.75165612479,c8e6e027d0e2717d7ec92ece92477d9539decbe9c7ce88d7eaf954ea46475d38,e0c50fff07b397a26547afb69b6e1e04cc9569e843ea3e6d6ad03c3c71702239,d321db8e22773600711fa24680a01bf39e48cff2544ac892cb385eb5ed481f1a
A2,128,aor,180000,3000000,77910.2065020439,70b29eeb1b3a0b5ba82ce5265440bcbe603470c894c100772223d243089a0d3c,19e702988424702690154969fcf8d1367df67002fb702ce858e989b7ccf363f7,f824d744b4181bd80afe002068ed3d7e7d5fbca4b22fcc4fd9eb9ec2328cd48a
A3,128,aor,180000,3000000,77966.27778423479,57e00856f97fbbd086938eab5bb1567ee434d977f1b2a40658705c7acb52fe70,a2d7578afae05ac4c3e9fcec4de171f5170296c7612262016803fa08997199d9,ca1621cd6941dcc532007021338ce5d93a2f1e196ebaf57043ab8a98c1839e19
A4,128,aor,180000,3000000,78028.84475126259,7974fdf64f583680bdac82923b838673647bee9e079a64b07d7f5ffcb6e93161,4ba49a57e129549d20989a60834e34903f1f43cf0b3535edfcbaa4f09f316ce5,01181f3cc69896ecd32dedfafa1aacc63b385890b564da339d0e26de1fc2f64c
A5,128,aor,180000,3000000,78339.04026267795,62834d531fbb3979a60e2997b9313f899034141c6adb23f7a0513bdf2441db7a,c5d678dae3233da29cd85f1502325d425f68d8cbc89f7b898a48a89ffcda3457,b75437241fb6768b0d244ccd656836f886b381d15ae9f94fd15764f1194084a7
A6,128,aor,180000,3000000,77966.36796317526,fd705f48ee16166fbc332dbc9776e4c3e2c9aa3fbe6e9fb6dfb447ef3bd192e4,88c737bf1b2eaff40fa85ff20053a52de9a5261da4ce4c46f2c8f62001a6a714,bb09cd93289cef6d6228a50a9fd829585fd15f2a9001276a17cc68948ef9f5e2
E1,128,smp,180000,3000000,4666395.70708856,3f27498a756bcd97b610a1bc90af1cc65f9f017085c541f326d72224f9292855,8a88ec8343f288d6c99db5d52fb4fa6b6a69ac8e54483970aea788c8f51c4b51,49f6f033cfcc1f34e4f840712f1e50354ba3a575a86c5b3306d06eac68c7229d
E2,128,smp,180000,3000000,4771390.137316064,64b0eb3fca96982c49d04977d5b884df0865140c8fe4840ced63eefbd7013457,4a3149be5c5e963e51e99a89ebf73c35c4ef87a9bef0e2901b3bfd20cd27ba18,bbd9711c2971ff82100ac24d691d40e27addcfd7af3484acd9d2f9118652428c
